,id,id_gen,entity,relation,value,probability,source,action,iteration,entity_words,value_word,entity_letters,value_letters,has_probability,e_generalizations,e_instancetype,e_populate,e_antireflexive,e_antisymmetric,e_range,v_generalizations,v_instancetype,v_populate,v_antireflexive,v_antisymmetric,v_range,label
9983,738597,x100004737,tokyo,cityhascompanyoffice,northwest,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,5,9,1,,,,,,,,,,,,,1
9984,738598,x100004738,manila,cityhascompanyoffice,northwest,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,6,9,1,,,,,,,,,,,,,1
9985,738599,x100004739,minneapolis,cityhascompanyoffice,northwest,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,11,9,1,,,,,,,,,,,,,1
9986,738600,x100004740,honolulu,cityhascompanyoffice,northwest,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,8,9,1,,,,,,,,,,,,,1
9987,738601,x100004741,amsterdam,cityhascompanyoffice,northwest,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,9,9,1,,,,,,,,,,,,,1
9988,738602,x100004742,memphis,cityhascompanyoffice,northwest,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,7,9,1,,,,,,,,,,,,,1
9989,738603,x100004743,new_york,cityhascompanyoffice,pan_am,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,2,2,7,5,1,,,,,,,,,,,,,1
9990,738604,x100004744,frankfurt,cityhascompanyoffice,pan_am,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,2,9,5,1,,,,,,,,,,,,,1
9991,738605,x100004745,manila,cityhascompanyoffice,philippine_airlines,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,2,6,18,1,,,,,,,,,,,,,1
9992,738606,x100004746,sydney,cityhascompanyoffice,qantas,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,6,6,1,,,,,,,,,,,,,1
9993,738607,x100004747,amman,cityhascompanyoffice,royal_jordanian,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,2,5,14,1,,,,,,,,,,,,,1
9994,738608,x100004748,venice,cityhascompanyoffice,ryanair,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,6,7,1,,,,,,,,,,,,,1
9995,738609,x100004749,london,cityhascompanyoffice,ryanair,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,6,7,1,,,,,,,,,,,,,1
9996,738610,x100004750,carcassonne,cityhascompanyoffice,ryanair,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,11,7,1,,,,,,,,,,,,,1
9997,738611,x100004751,brussels,cityhascompanyoffice,sabena,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,8,6,1,,,,,,,,,,,,,1
9998,738612,x100004752,manila,cityhascompanyoffice,seair,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,6,5,1,,,,,,,,,,,,,1
9999,738613,x100004753,singapore,cityhascompanyoffice,silk_air,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,2,9,7,1,,,,,,,,,,,,,1
10000,738614,x100004754,singapore,cityhascompanyoffice,silkair,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,9,7,1,,,,,,,,,,,,,1
10001,738615,x100004755,new_york,cityhascompanyoffice,south_african_airways,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,2,3,7,19,1,,,,,,,,,,,,,1
10002,738616,x100004756,atlanta,cityhascompanyoffice,south_african_airways,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,3,7,19,1,,,,,,,,,,,,,1
10003,738617,x100004757,johannesburg,cityhascompanyoffice,south_african_airways,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,3,12,19,1,,,,,,,,,,,,,1
10004,738618,x100004758,durban,cityhascompanyoffice,south_african_airways,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,3,6,19,1,,,,,,,,,,,,,1
10005,738619,x100004759,houston,cityhascompanyoffice,taca,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,7,4,1,,,,,,,,,,,,,1
10006,738620,x100004760,bangkok,cityhascompanyoffice,thai_airways,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,2,7,11,1,,,,,,,,,,,,,1
10007,738621,x100004761,amsterdam,cityhascompanyoffice,transavia,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,9,9,1,,,,,,,,,,,,,1
10008,738622,x100004762,heathrow,cityhascompanyoffice,turkish_airlines,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,2,8,15,1,,,,,,,,,,,,,1
10009,738623,x100004763,istanbul,cityhascompanyoffice,turkish_airlines,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,2,8,15,1,,,,,,,,,,,,,1
10010,738624,x100004764,rome,cityhascompanyoffice,twa,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,4,3,1,,,,,,,,,,,,,1
10011,738625,x100004765,ho_chi_minh_city,cityhascompanyoffice,vietnam_airlines,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,4,2,13,15,1,,,,,,,,,,,,,1
10012,738626,x100004766,luton,cityhascompanyoffice,wizzair,1,[MBL-Iter:41-2010/02/02-00:25:17-From ErrorBasedIntegrator (CBL)-inverse],,41,1,1,5,7,1,,,,,,,,,,,,,1
10013,738627,x100004767,salt_lake_city,cityhascompanyoffice,delta_air_lines,1,[MBL-Iter:42-2010/02/02-13:55:37-From ErrorBasedIntegrator (CBL)-inverse],,42,3,3,12,13,1,,,,,,,,,,,,,1
10014,738628,x100004768,dubai,cityhascompanyoffice,emirates_airlines,1,[MBL-Iter:42-2010/02/02-13:55:37-From ErrorBasedIntegrator (CBL)-inverse],,42,1,2,5,16,1,,,,,,,,,,,,,1
10015,738629,x100004769,bethesda,cityhascompanyoffice,marriott_international,1,"[MBL-Iter:42-2010/02/02-13:55:37-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,42,1,2,8,21,1,,,,,,,,,,,,,1
10016,738630,x100004770,heathrow,cityhascompanyoffice,olympic,1,[MBL-Iter:42-2010/02/02-13:55:37-From ErrorBasedIntegrator (CBL)-inverse],,42,1,1,8,7,1,,,,,,,,,,,,,1
10017,738631,x100004771,miami,cityhascompanyoffice,pan_american,1,[MBL-Iter:42-2010/02/02-13:55:37-From ErrorBasedIntegrator (CBL)-inverse],,42,1,2,5,11,1,,,,,,,,,,,,,1
10018,738632,x100004772,biarritz,cityhascompanyoffice,ryanair,1,[MBL-Iter:42-2010/02/02-13:55:37-From ErrorBasedIntegrator (CBL)-inverse],,42,1,1,8,7,1,,,,,,,,,,,,,1
10019,738633,x100004773,london_heathrow,cityhascompanyoffice,virgin_atlantic,1,[MBL-Iter:42-2010/02/02-13:55:37-From ErrorBasedIntegrator (CBL)-inverse],,42,2,2,14,14,1,,,,,,,,,,,,,1
10020,738634,x100004774,san_francisco,cityhascompanyoffice,virgin_atlantic,1,[MBL-Iter:42-2010/02/02-13:55:37-From ErrorBasedIntegrator (CBL)-inverse],,42,2,2,12,14,1,,,,,,,,,,,,,1
10021,738635,x100004775,heathrow,cityhascompanyoffice,bmi,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,1,1,8,3,1,,,,,,,,,,,,,1
10022,738636,x100004776,london,cityhascompanyoffice,bmi,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,1,1,6,3,1,,,,,,,,,,,,,1
10023,738637,x100004777,london_heathrow,cityhascompanyoffice,bmi,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,2,1,14,3,1,,,,,,,,,,,,,1
10024,738638,x100004778,manchester,cityhascompanyoffice,bmi,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,1,1,10,3,1,,,,,,,,,,,,,1
10025,738639,x100004779,dubrovnik,cityhascompanyoffice,british_airways,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,1,2,9,14,1,,,,,,,,,,,,,1
10026,738640,x100004780,new_york,cityhascompanyoffice,el_al,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,2,2,7,4,1,,,,,,,,,,,,,1
10027,738641,x100004781,tel_aviv,cityhascompanyoffice,el_al,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,2,2,7,4,1,,,,,,,,,,,,,1
10028,738642,x100004782,amsterdam,cityhascompanyoffice,el_al,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,1,2,9,4,1,,,,,,,,,,,,,1
10029,738643,x100004783,addis_ababa,cityhascompanyoffice,ethiopian_airlines,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,2,2,10,17,1,,,,,,,,,,,,,1
10030,738644,x100004784,jakarta,cityhascompanyoffice,garuda,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,1,1,7,6,1,,,,,,,,,,,,,1
10031,738645,x100004785,honolulu,cityhascompanyoffice,hawaiian_air,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,1,2,8,11,1,,,,,,,,,,,,,1
10032,738646,x100004786,milwaukee,cityhascompanyoffice,midwest_airlines,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,1,2,9,15,1,,,,,,,,,,,,,1
10033,738647,x100004787,milwaukee,cityhascompanyoffice,midwest_express,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,1,2,9,14,1,,,,,,,,,,,,,1
10034,738648,x100004788,casablanca,cityhascompanyoffice,royal_air_maroc,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,1,3,10,13,1,,,,,,,,,,,,,1
10035,738649,x100004789,stansted_airport,cityhascompanyoffice,ryanair,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,2,1,15,7,1,,,,,,,,,,,,,1
10036,738650,x100004790,manchester,cityhascompanyoffice,singapore_airlines,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,1,2,10,17,1,,,,,,,,,,,,,1
10037,738651,x100004791,lisbon,cityhascompanyoffice,tap_air_portugal,1,[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL)-inverse],,43,1,3,6,14,1,,,,,,,,,,,,,1
10038,738652,x100004792,dublin,cityhascompanyoffice,aerlingus,1,[MBL-Iter:44-2010/02/03-18:17:09-From ErrorBasedIntegrator (CBL)-inverse],,44,1,1,6,9,1,,,,,,,,,,,,,1
10039,738653,x100004793,heathrow,cityhascompanyoffice,british_midland,1,[MBL-Iter:44-2010/02/03-18:17:09-From ErrorBasedIntegrator (CBL)-inverse],,44,1,2,8,14,1,,,,,,,,,,,,,1
10040,738654,x100004794,london_heathrow,cityhascompanyoffice,british_midland,1,[MBL-Iter:44-2010/02/03-18:17:09-From ErrorBasedIntegrator (CBL)-inverse],,44,2,2,14,14,1,,,,,,,,,,,,,1
10041,738655,x100004795,manchester,cityhascompanyoffice,british_midland,1,[MBL-Iter:44-2010/02/03-18:17:09-From ErrorBasedIntegrator (CBL)-inverse],,44,1,2,10,14,1,,,,,,,,,,,,,1
10042,738656,x100004796,havana,cityhascompanyoffice,cubana,1,[MBL-Iter:44-2010/02/03-18:17:09-From ErrorBasedIntegrator (CBL)-inverse],,44,1,1,6,6,1,,,,,,,,,,,,,1
10043,738657,x100004797,cairo,cityhascompanyoffice,egyptair,1,[MBL-Iter:44-2010/02/03-18:17:09-From ErrorBasedIntegrator (CBL)-inverse],,44,1,1,5,8,1,,,,,,,,,,,,,1
10044,738658,x100004798,nairobi,cityhascompanyoffice,unep,1,[MBL-Iter:44-2010/02/03-18:17:09-From ErrorBasedIntegrator (CBL)-inverse],,44,1,1,7,4,1,,,,,,,,,,,,,1
10045,738659,x100004799,cairns,cityhascompanyoffice,virgin_blue,1,[MBL-Iter:44-2010/02/03-18:17:09-From ErrorBasedIntegrator (CBL)-inverse],,44,1,2,6,10,1,,,,,,,,,,,,,1
10046,738660,x100004800,frankfurt,cityhascompanyoffice,air_namibia,1,[MBL-Iter:45-2010/02/04-08:46:09-From ErrorBasedIntegrator (CBL)-inverse],,45,1,2,9,10,1,,,,,,,,,,,,,1
10047,738661,x100004801,windhoek,cityhascompanyoffice,air_namibia,1,[MBL-Iter:45-2010/02/04-08:46:09-From ErrorBasedIntegrator (CBL)-inverse],,45,1,2,8,10,1,,,,,,,,,,,,,1
10048,738662,x100004802,mahe,cityhascompanyoffice,air_seychelles,1,[MBL-Iter:45-2010/02/04-08:46:09-From ErrorBasedIntegrator (CBL)-inverse],,45,1,2,4,13,1,,,,,,,,,,,,,1
10049,738663,x100004803,nassau,cityhascompanyoffice,bahamas_air,1,[MBL-Iter:45-2010/02/04-08:46:09-From ErrorBasedIntegrator (CBL)-inverse],,45,1,2,6,10,1,,,,,,,,,,,,,1
10050,738664,x100004804,sydney,cityhascompanyoffice,british_airways,1,[MBL-Iter:45-2010/02/04-08:46:09-From ErrorBasedIntegrator (CBL)-inverse],,45,1,2,6,14,1,,,,,,,,,,,,,1
10051,738665,x100004805,panama,cityhascompanyoffice,copa,1,[MBL-Iter:45-2010/02/04-08:46:09-From ErrorBasedIntegrator (CBL)-inverse],,45,1,1,6,4,1,,,,,,,,,,,,,1
10052,738666,x100004806,heathrow,cityhascompanyoffice,croatia_airlines,1,[MBL-Iter:45-2010/02/04-08:46:09-From ErrorBasedIntegrator (CBL)-inverse],,45,1,2,8,15,1,,,,,,,,,,,,,1
10053,738667,x100004807,vientiane,cityhascompanyoffice,lao_aviation,1,[MBL-Iter:45-2010/02/04-08:46:09-From ErrorBasedIntegrator (CBL)-inverse],,45,1,2,9,11,1,,,,,,,,,,,,,1
10054,738668,x100004808,warsaw,cityhascompanyoffice,lot_polish_airlines,1,[MBL-Iter:45-2010/02/04-08:46:09-From ErrorBasedIntegrator (CBL)-inverse],,45,1,3,6,17,1,,,,,,,,,,,,,1
10055,738669,x100004809,hurghada,cityhascompanyoffice,air_berlin,1,[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (CBL)-inverse],,46,1,2,8,9,1,,,,,,,,,,,,,1
10056,738670,x100004810,dusseldorf,cityhascompanyoffice,air_berlin,1,[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (CBL)-inverse],,46,1,2,10,9,1,,,,,,,,,,,,,1
10057,738671,x100004811,vienna,cityhascompanyoffice,niki,1,[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (CBL)-inverse],,46,1,1,6,4,1,,,,,,,,,,,,,1
10058,738672,x100004812,athens,cityhascompanyoffice,olympic_airlines,1,"[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,46,1,2,6,15,1,,,,,,,,,,,,,1
10059,738673,x100004813,edinburgh,cityhascompanyoffice,ryanair,1,[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (CBL)-inverse],,46,1,1,9,7,1,,,,,,,,,,,,,1
10060,738674,x100004814,bergerac,cityhascompanyoffice,ryanair,1,[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (CBL)-inverse],,46,1,1,8,7,1,,,,,,,,,,,,,1
10061,738675,x100004815,eindhoven,cityhascompanyoffice,ryanair,1,[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (CBL)-inverse],,46,1,1,9,7,1,,,,,,,,,,,,,1
10062,738676,x100004816,montpellier,cityhascompanyoffice,ryanair,1,[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (CBL)-inverse],,46,1,1,11,7,1,,,,,,,,,,,,,1
10063,738677,x100004817,marseille,cityhascompanyoffice,ryanair,1,[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (CBL)-inverse],,46,1,1,9,7,1,,,,,,,,,,,,,1
10064,738678,x100004818,alicante,cityhascompanyoffice,ryanair,1,[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (CBL)-inverse],,46,1,1,8,7,1,,,,,,,,,,,,,1
10065,738679,x100004819,copenhagen,cityhascompanyoffice,transavia,1,[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (CBL)-inverse],,46,1,1,10,9,1,,,,,,,,,,,,,1
10066,738680,x100004820,alicante,cityhascompanyoffice,transavia,1,[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (CBL)-inverse],,46,1,1,8,9,1,,,,,,,,,,,,,1
10067,738681,x100004821,athens,cityhascompanyoffice,aegean_airlines,1,"[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,47,1,2,6,14,1,,,,,,,,,,,,,1
10068,738682,x100004822,london,cityhascompanyoffice,air_canada,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,1,2,6,9,1,,,,,,,,,,,,,1
10069,738683,x100004823,port_moresby,cityhascompanyoffice,air_niugini,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,2,2,11,10,1,,,,,,,,,,,,,1
10070,738684,x100004824,prague,cityhascompanyoffice,czech_airlines,1,"[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,47,1,2,6,13,1,,,,,,,,,,,,,1
10071,738685,x100004825,kathmandu,cityhascompanyoffice,druk_air,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,1,2,9,7,1,,,,,,,,,,,,,1
10072,738686,x100004826,bangkok,cityhascompanyoffice,druk_air,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,1,2,7,7,1,,,,,,,,,,,,,1
10073,738687,x100004827,seville,cityhascompanyoffice,iberia,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,1,1,7,6,1,,,,,,,,,,,,,1
10074,738688,x100004828,london_heathrow,cityhascompanyoffice,iberia,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,2,1,14,6,1,,,,,,,,,,,,,1
10075,738689,x100004829,madrid,cityhascompanyoffice,iberia,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,1,1,6,6,1,,,,,,,,,,,,,1
10076,738690,x100004830,boston,cityhascompanyoffice,icelandair,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,1,1,6,10,1,,,,,,,,,,,,,1
10077,738691,x100004831,reykjavik,cityhascompanyoffice,icelandair,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,1,1,9,10,1,,,,,,,,,,,,,1
10078,738692,x100004832,vientiane,cityhascompanyoffice,lao_airlines,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,1,2,9,11,1,,,,,,,,,,,,,1
10079,738693,x100004833,sydney,cityhascompanyoffice,regional_express,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,1,2,6,15,1,,,,,,,,,,,,,1
10080,738694,x100004834,manchester,cityhascompanyoffice,thomas_cook,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,1,2,10,10,1,,,,,,,,,,,,,1
10081,738695,x100004835,gatwick,cityhascompanyoffice,thomsonfly,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,1,1,7,10,1,,,,,,,,,,,,,1
10082,738696,x100004836,san_diego,cityhascompanyoffice,united,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,2,1,8,6,1,,,,,,,,,,,,,1
10083,738697,x100004837,calgary,cityhascompanyoffice,west_jet,1,[MBL-Iter:47-2010/02/05-18:02:19-From ErrorBasedIntegrator (CBL)-inverse],,47,1,2,7,7,1,,,,,,,,,,,,,1
10084,738698,x100004838,seoul,cityhascompanyoffice,asiana,1,"[MBL-Iter:48-2010/02/06-10:01:47-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,48,1,1,5,6,1,,,,,,,,,,,,,1
10085,738699,x100004839,taipei,cityhascompanyoffice,china_airlines,1,"[MBL-Iter:48-2010/02/06-10:01:47-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,48,1,2,6,13,1,,,,,,,,,,,,,1
10086,738700,x100004840,dubai,cityhascompanyoffice,emirates_airline,1,"[MBL-Iter:48-2010/02/06-10:01:47-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,48,1,2,5,15,1,,,,,,,,,,,,,1
10087,738701,x100004841,santiago,cityhascompanyoffice,lan_chile,1,"[MBL-Iter:48-2010/02/06-10:01:47-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,48,1,2,8,8,1,,,,,,,,,,,,,1
10088,738702,x100004842,cologne,cityhascompanyoffice,lufthansa,1,"[MBL-Iter:48-2010/02/06-10:01:47-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,48,1,1,7,9,1,,,,,,,,,,,,,1
10089,738703,x100004843,jeddah,cityhascompanyoffice,saudi_arabian_airlines,1,"[MBL-Iter:48-2010/02/06-10:01:47-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,48,1,3,6,20,1,,,,,,,,,,,,,1
10090,738704,x100004844,washington,cityhascompanyoffice,international,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],-2,49,1,1,10,13,1,,,,,,,,,,,,,0
10091,738705,x100004845,delhi,cityhascompanyoffice,international,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],-2,49,1,1,5,13,1,,,,,,,,,,,,,0
10092,738706,x100004846,london,cityhascompanyoffice,international,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],-2,49,1,1,6,13,1,,,,,,,,,,,,,0
10093,738707,x100004847,rome,cityhascompanyoffice,international,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],-2,49,1,1,4,13,1,,,,,,,,,,,,,0
10094,738708,x100004848,new_york,cityhascompanyoffice,jacob_javits,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],x,49,2,2,7,11,1,,,,,,,,,,,,,0
10095,738709,x100004849,philadelphia,cityhascompanyoffice,kimmel,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],x,49,1,1,12,6,1,,,,,,,,,,,,,0
10096,738710,x100004850,san_francisco,cityhascompanyoffice,moscone,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],x,49,2,1,12,7,1,,,,,,,,,,,,,0
10097,738711,x100004851,algiers,cityhascompanyoffice,air_algerie,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,2,7,10,1,,,,,,,,,,,,,1
10098,738712,x100004852,johannesburg,cityhascompanyoffice,air_botswana,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,2,12,11,1,,,,,,,,,,,,,1
10099,738713,x100004853,papeete,cityhascompanyoffice,air_tahiti_nui,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,3,7,12,1,,,,,,,,,,,,,1
10100,738714,x100004854,los_angeles,cityhascompanyoffice,air_tahiti_nui,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,2,3,10,12,1,,,,,,,,,,,,,1
10101,738715,x100004855,london,cityhascompanyoffice,air_zimbabwe,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,2,6,11,1,,,,,,,,,,,,,1
10102,738716,x100004856,harare,cityhascompanyoffice,air_zimbabwe,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,2,6,11,1,,,,,,,,,,,,,1
10103,738717,x100004857,pittsburgh,cityhascompanyoffice,benedum,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,10,7,1,,,,,,,,,,,,,1
10104,738718,x100004858,salt_lake_city,cityhascompanyoffice,church,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,3,1,12,6,1,,,,,,,,,,,,,1
10105,738719,x100004859,portland,cityhascompanyoffice,delta,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,8,5,1,,,,,,,,,,,,,1
10106,738720,x100004860,addis_ababa,cityhascompanyoffice,ethiopian,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,2,1,10,9,1,,,,,,,,,,,,,1
10107,738721,x100004861,paris,cityhascompanyoffice,icc,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,5,3,1,,,,,,,,,,,,,1
10108,738722,x100004862,delhi,cityhascompanyoffice,indian,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,5,6,1,,,,,,,,,,,,,1
10109,738723,x100004863,kathmandu,cityhascompanyoffice,indian,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,9,6,1,,,,,,,,,,,,,1
